TransactionID,TransactionAmount,TransactionDate,R1_HighAmount,AccountID,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,R2_HighLoginAttempts,TimeSinceLastTxn,R3_VeryFrequent,R4_NewDeviceUsed,R5_NewLocationUsed,TotalFlags,R6_SuspiciousMerchant,Fraud_Label
TX000692,25.94,2023-10-16 18:53:31,0,AC00418,Credit,San Jose,D000232,42.219.228.159,M003,Online,58,Retired,211,5,4815.11,2024-11-04 08:06:38,1,-33225187.0,1,1,1,4,1,1
TX002206,451.7,2023-03-01 16:56:01,0,AC00419,Debit,Chicago,D000250,191.91.45.159,M017,Online,29,Engineer,103,1,8994.67,2024-11-04 08:10:51,0,-53018090.0,1,1,1,3,1,1
TX000055,104.63,2023-03-29 17:47:16,0,AC00419,Debit,Omaha,D000642,186.135.2.148,M095,ATM,62,Retired,90,1,4477.78,2024-11-04 08:10:42,0,-50595806.0,1,1,1,3,1,1
TX001508,285.49,2023-08-11 18:42:10,0,AC00419,Credit,Charlotte,D000498,41.82.55.163,M071,Branch,53,Doctor,109,1,6366.84,2024-11-04 08:12:14,0,-38928604.0,1,1,1,3,1,1
TX001051,62.86,2023-05-08 16:24:00,0,AC00420,Debit,Houston,D000271,200.136.146.93,M090,Branch,25,Student,31,1,1040.43,2024-11-04 08:10:33,0,-47144793.0,1,1,1,3,1,1
TX000440,232.79,2023-09-20 17:36:06,1,AC00420,Credit,Indianapolis,D000160,6.234.101.35,M019,Branch,55,Retired,145,1,2661.3,2024-11-04 08:11:40,0,-35476534.0,1,1,1,4,1,1
TX002343,1021.16,2023-10-16 17:32:16,1,AC00420,Debit,Albuquerque,D000100,175.230.206.232,M046,ATM,20,Student,104,1,9427.06,2024-11-04 08:07:50,0,-33230134.0,1,1,1,4,1,1
TX000764,474.77,2023-12-25 16:28:20,0,AC00420,Credit,Indianapolis,D000046,104.155.121.252,M073,Online,56,Engineer,50,1,2158.59,2024-11-04 08:08:36,0,-27186016.0,1,1,0,2,1,1
TX000157,93.26,2023-07-27 16:22:52,0,AC00421,Credit,New York,D000436,182.225.2.156,M092,Online,20,Student,72,1,1152.2,2024-11-04 08:12:04,0,-40232952.0,1,1,1,3,1,1
TX000041,328.47,2023-07-31 18:39:50,1,AC00421,Debit,San Antonio,D000557,6.234.101.35,M014,ATM,63,Retired,119,1,4323.66,2024-11-04 08:07:31,0,-39878861.0,1,1,1,4,1,1
TX000413,242.39,2023-11-20 16:29:28,0,AC00421,Credit,San Antonio,D000451,26.105.49.129,M008,ATM,18,Student,271,1,1328.73,2024-11-04 08:06:48,0,-30209840.0,1,1,0,2,1,1
TX001629,122.14,2023-02-20 16:20:28,0,AC00422,Debit,Omaha,D000381,57.141.198.111,M071,Online,22,Student,155,1,327.68,2024-11-04 08:08:04,0,-53797656.0,1,1,1,3,1,1
TX001286,135.15,2023-03-20 17:13:09,1,AC00422,Debit,Colorado Springs,D000639,77.208.193.198,M100,Online,72,Retired,50,1,5878.14,2024-11-04 08:10:37,0,-51375448.0,1,1,1,4,1,1
TX000809,80.24,2023-05-19 17:28:42,0,AC00422,Credit,New York,D000604,190.92.63.219,M016,Branch,53,Doctor,58,1,8012.81,2024-11-04 08:12:13,0,-46190611.0,1,1,1,3,1,1
TX001475,235.42,2023-07-10 18:34:22,1,AC00422,Debit,Phoenix,D000424,105.87.212.115,M060,Branch,51,Retired,175,1,6173.23,2024-11-04 08:11:06,0,-41693804.0,1,1,1,4,1,1
TX001733,252.93,2023-02-06 16:05:08,0,AC00423,Debit,Portland,D000616,130.29.230.16,M001,ATM,75,Retired,222,1,2760.37,2024-11-04 08:07:53,0,-55008165.0,1,1,1,3,1,1
TX000273,44.52,2023-03-28 18:30:25,0,AC00423,Debit,El Paso,D000618,89.21.156.229,M081,Online,28,Student,205,1,314.28,2024-11-04 08:10:28,0,-50679603.0,1,1,1,3,1,1
TX001090,256.05,2023-06-07 16:26:52,1,AC00423,Debit,Nashville,D000304,4.105.134.118,M009,ATM,54,Retired,35,1,6910.18,2024-11-04 08:11:46,0,-44552694.0,1,1,1,4,1,1
TX000654,1919.11,2023-06-27 17:48:25,1,AC00423,Debit,Portland,D000191,207.157.126.125,M033,ATM,30,Doctor,161,1,11090.24,2024-11-04 08:10:27,0,-42819722.0,1,1,0,3,1,1
TX001120,61.77,2023-09-28 17:06:32,0,AC00423,Debit,Charlotte,D000327,55.154.161.250,M082,Branch,56,Doctor,49,1,12352.2,2024-11-04 08:11:35,0,-34787103.0,1,1,1,3,1,1
TX000109,503.76,2023-11-27 18:32:49,0,AC00423,Debit,Los Angeles,D000518,216.151.64.40,M083,Online,22,Student,35,1,447.82,2024-11-04 08:09:22,0,-29597793.0,1,1,1,3,1,1
TX002435,230.3,2023-02-24 16:57:24,0,AC00424,Debit,Colorado Springs,D000029,145.1.251.175,M032,Online,46,Engineer,24,1,8356.88,2024-11-04 08:08:21,0,-53449857.0,1,1,1,3,1,1
TX001694,127.57,2023-02-27 17:17:05,0,AC00424,Debit,Nashville,D000406,158.135.64.240,M049,ATM,52,Retired,75,1,6118.2,2024-11-04 08:10:45,0,-53189620.0,1,1,1,3,1,1
TX000663,56.02,2023-06-19 17:50:29,0,AC00424,Debit,Memphis,D000455,81.248.235.147,M003,Online,27,Student,142,1,3548.02,2024-11-04 08:07:58,0,-43510649.0,1,1,1,3,1,1
TX000268,535.91,2023-07-07 16:38:12,1,AC00424,Debit,Las Vegas,D000583,104.80.232.55,M097,Online,43,Engineer,22,1,9642.12,2024-11-04 08:10:49,0,-41959957.0,1,1,1,4,1,1
TX000571,262.22,2023-07-13 17:48:24,0,AC00424,Credit,Baltimore,D000006,177.116.108.246,M080,ATM,40,Engineer,136,1,5711.71,2024-11-04 08:12:12,0,-41437428.0,1,1,1,3,1,1
TX000095,644.17,2023-03-02 16:05:09,0,AC00425,Debit,San Antonio,D000178,165.38.56.205,M093,ATM,29,Engineer,72,1,1143.52,2024-11-04 08:08:04,0,-52934575.0,1,1,1,3,1,1
TX000901,157.16,2023-03-13 17:34:30,0,AC00425,Debit,New York,D000682,133.223.159.151,M068,Branch,20,Student,280,1,1545.77,2024-11-04 08:07:27,0,-51978777.0,1,1,1,3,1,1
TX002062,279.6,2023-05-31 16:28:06,0,AC00425,Debit,Fort Worth,D000452,182.84.41.229,M097,ATM,25,Student,131,1,1910.9,2024-11-04 08:06:53,0,-45157127.0,1,1,1,3,1,1
TX000795,175.94,2023-06-05 16:16:13,0,AC00425,Debit,Indianapolis,D000438,47.167.178.158,M044,ATM,57,Retired,89,1,3728.04,2024-11-04 08:07:11,0,-44725858.0,1,1,1,3,1,1
TX000625,580.71,2023-09-20 16:37:48,1,AC00425,Debit,Philadelphia,D000203,115.30.82.168,M046,ATM,53,Engineer,95,1,5670.0,2024-11-04 08:10:54,0,-35479986.0,1,1,1,4,1,1
TX001573,299.92,2023-10-09 18:41:21,0,AC00425,Debit,Denver,D000197,201.113.165.203,M007,ATM,27,Student,122,1,1368.0,2024-11-04 08:08:59,0,-33830858.0,1,1,1,3,1,1
TX000063,349.64,2023-11-07 16:48:23,0,AC00425,Debit,Las Vegas,D000516,9.230.41.239,M097,Online,48,Engineer,226,1,6651.62,2024-11-04 08:08:09,0,-31331986.0,1,1,1,3,1,1
TX001122,303.97,2023-02-02 16:55:25,0,AC00426,Debit,Fort Worth,D000215,7.146.35.122,M056,Online,24,Student,77,5,1590.88,2024-11-04 08:07:47,1,-55350742.0,1,1,1,4,1,1
TX000593,107.03,2023-03-06 18:27:13,0,AC00426,Debit,Miami,D000628,221.23.158.87,M038,Branch,27,Student,73,1,1408.07,2024-11-04 08:12:13,0,-52580700.0,1,1,1,3,1,1
TX001688,98.41,2023-06-12 17:09:42,0,AC00426,Debit,Sacramento,D000187,181.223.246.123,M052,Online,27,Student,48,1,912.71,2024-11-04 08:08:45,0,-44117943.0,1,1,1,3,1,1
TX000197,199.39,2023-08-21 16:16:22,0,AC00426,Debit,Colorado Springs,D000304,194.88.79.54,M023,Branch,69,Retired,165,1,7264.79,2024-11-04 08:09:06,0,-38073164.0,1,1,1,3,1,1
TX000653,116.58,2023-08-31 16:38:18,0,AC00426,Debit,Raleigh,D000646,20.147.6.179,M038,Branch,43,Engineer,247,1,2620.74,2024-11-04 08:06:50,0,-37207712.0,1,1,1,3,1,1
TX001754,668.78,2023-10-23 17:25:04,1,AC00426,Debit,Mesa,D000217,11.188.75.155,M094,ATM,20,Student,141,1,983.68,2024-11-04 08:09:12,0,-32625848.0,1,1,1,4,1,1
TX002076,48.51,2023-01-09 17:22:18,0,AC00427,Debit,Austin,D000443,81.67.222.238,M009,Branch,22,Student,69,1,3363.23,2024-11-04 08:10:53,0,-57422915.0,1,1,1,3,1,1
TX001963,118.06,2023-05-24 17:07:57,1,AC00427,Credit,Las Vegas,D000441,7.146.35.122,M082,Branch,32,Doctor,31,1,13560.63,2024-11-04 08:07:10,0,-45759553.0,1,1,1,4,1,1
TX000291,43.46,2023-07-21 17:02:42,0,AC00427,Debit,Boston,D000263,21.190.11.223,M020,ATM,25,Student,80,1,578.06,2024-11-04 08:10:45,0,-40748883.0,1,1,1,3,1,1
TX000060,112.07,2023-10-02 16:35:22,1,AC00427,Debit,Kansas City,D000089,198.166.198.233,M064,Branch,23,Student,51,1,930.3,2024-11-04 08:11:37,0,-34443375.0,1,1,1,4,1,1
TX002504,270.25,2023-11-06 16:56:41,1,AC00427,Debit,Tucson,D000224,147.114.91.132,M065,ATM,31,Engineer,42,1,5414.97,2024-11-04 08:10:48,0,-31418047.0,1,1,1,4,1,1
TX002065,86.07,2023-11-20 18:40:45,0,AC00427,Debit,Dallas,D000355,192.163.114.167,M078,Branch,31,Doctor,23,1,842.56,2024-11-04 08:12:19,0,-30202294.0,1,1,1,3,1,1
TX002037,162.36,2023-11-22 16:10:32,0,AC00427,Debit,Tucson,D000315,125.89.163.224,M069,Online,36,Engineer,147,1,7527.04,2024-11-04 08:09:02,0,-30038310.0,1,1,0,2,1,1
TX002115,926.53,2023-11-24 17:24:24,1,AC00427,Debit,Milwaukee,D000294,147.125.143.41,M064,ATM,57,Engineer,107,1,3120.1,2024-11-04 08:06:24,0,-29860920.0,1,1,1,4,1,1
TX000230,630.24,2023-11-29 18:10:30,1,AC00427,Debit,Boston,D000548,12.246.170.239,M054,ATM,21,Student,62,1,370.81,2024-11-04 08:11:52,0,-29426482.0,1,1,0,3,1,1
TX001211,141.91,2023-01-19 17:08:04,0,AC00428,Debit,Miami,D000069,152.234.65.155,M051,Branch,23,Student,49,1,791.97,2024-11-04 08:09:42,0,-56559698.0,1,1,1,3,1,1
TX002085,1116.57,2023-02-23 16:54:09,1,AC00428,Debit,Tucson,D000204,135.73.131.111,M005,ATM,56,Retired,104,1,1393.14,2024-11-04 08:07:14,0,-53536385.0,1,1,1,4,1,1
TX001581,469.46,2023-11-08 18:24:56,0,AC00428,Debit,New York,D000465,137.33.78.168,M068,ATM,20,Student,149,1,8640.56,2024-11-04 08:09:58,0,-31239902.0,1,1,1,3,1,1
TX002249,199.7,2023-04-03 18:41:57,0,AC00429,Debit,Indianapolis,D000545,60.197.167.40,M084,ATM,43,Engineer,285,1,7574.45,2024-11-04 08:08:58,0,-50160421.0,1,1,1,3,1,1
TX000588,54.25,2023-07-31 16:51:50,0,AC00429,Debit,Virginia Beach,D000353,51.250.122.123,M042,Online,68,Doctor,37,1,14783.33,2024-11-04 08:08:53,0,-39885423.0,1,1,1,3,1,1
TX000941,25.38,2023-10-23 16:03:09,0,AC00429,Debit,Louisville,D000222,201.114.165.141,M024,Branch,57,Engineer,66,1,8616.05,2024-11-04 08:11:41,0,-32630912.0,1,1,1,3,1,1
TX000258,341.15,2023-02-13 17:18:15,0,AC00430,Debit,San Jose,D000453,6.44.165.160,M042,Online,18,Student,148,1,511.37,2024-11-04 08:10:09,0,-54399114.0,1,1,1,3,1,1
TX000232,705.6,2023-02-20 18:41:43,1,AC00430,Debit,Phoenix,D000103,205.45.234.42,M071,Branch,40,Doctor,124,3,14804.7,2024-11-04 08:09:04,0,-53789241.0,1,1,1,4,1,1
TX002116,101.51,2023-03-23 16:17:51,0,AC00430,Credit,Tucson,D000055,28.149.72.129,M042,Online,46,Engineer,199,1,3052.47,2024-11-04 08:11:54,0,-51119643.0,1,1,1,3,1,1
TX002208,5.76,2023-08-28 17:13:52,0,AC00430,Debit,Houston,D000277,145.246.171.225,M070,Branch,38,Engineer,164,1,5859.79,2024-11-04 08:09:21,0,-37464929.0,1,1,1,3,1,1
TX002461,86.35,2023-09-04 17:17:40,0,AC00430,Credit,Indianapolis,D000280,111.226.226.202,M026,Branch,52,Retired,24,1,1550.48,2024-11-04 08:10:10,0,-36859950.0,1,1,1,3,1,1
TX000235,5.25,2023-11-13 18:26:24,0,AC00430,Debit,San Jose,D000571,93.170.203.44,M010,ATM,39,Doctor,49,1,14143.32,2024-11-04 08:12:22,0,-30807958.0,1,1,0,2,1,1
TX000255,227.39,2023-12-25 16:58:19,0,AC00430,Debit,Atlanta,D000207,96.115.67.230,M010,Online,18,Student,65,1,751.09,2024-11-04 08:11:36,0,-27184397.0,1,1,1,3,1,1
TX000892,64.21,2023-01-09 16:36:16,0,AC00431,Debit,Omaha,D000527,134.222.122.238,M028,ATM,51,Doctor,37,1,12540.18,2024-11-04 08:09:24,0,-57425588.0,1,1,1,3,1,1
TX001222,297.86,2023-02-06 17:32:04,1,AC00431,Credit,Milwaukee,D000419,205.45.234.42,M070,ATM,28,Student,96,1,1680.14,2024-11-04 08:11:40,0,-55003176.0,1,1,1,4,1,1
TX001921,233.71,2023-03-13 17:30:20,0,AC00431,Debit,Jacksonville,D000450,114.115.12.20,M040,Online,19,Student,297,1,1231.98,2024-11-04 08:12:09,0,-51979309.0,1,1,1,3,1,1
TX000815,317.47,2023-05-01 17:31:34,1,AC00431,Credit,Sacramento,D000060,119.163.214.161,M083,Online,67,Doctor,16,1,14639.28,2024-11-04 08:07:58,0,-47745384.0,1,1,1,4,1,1
TX001274,1235.69,2023-05-24 16:14:34,1,AC00431,Credit,San Jose,D000216,69.82.61.135,M048,Branch,20,Student,118,1,420.25,2024-11-04 08:09:22,0,-45762888.0,1,1,1,4,1,1
TX000306,378.85,2023-06-16 17:21:15,0,AC00431,Debit,Virginia Beach,D000043,192.95.36.246,M089,Branch,78,Retired,126,1,2300.53,2024-11-04 08:09:07,0,-43771672.0,1,1,1,3,1,1
TX002264,222.66,2023-06-28 16:05:19,0,AC00431,Debit,Detroit,D000106,35.67.21.23,M038,Online,39,Doctor,88,1,14466.38,2024-11-04 08:10:50,0,-42739531.0,1,1,1,3,1,1
TX002497,307.68,2023-01-18 17:21:27,0,AC00432,Credit,Detroit,D000451,5.74.9.122,M068,Online,75,Retired,162,1,2052.84,2024-11-04 08:12:03,0,-56645436.0,1,1,1,3,1,1
TX001532,26.07,2023-03-16 17:00:29,0,AC00432,Debit,Baltimore,D000552,194.174.252.1,M061,Branch,20,Student,19,3,349.98,2024-11-04 08:10:16,0,-51721787.0,1,1,1,3,1,1
TX002439,537.71,2023-04-04 16:07:04,1,AC00432,Credit,Mesa,D000073,146.69.70.214,M078,Online,19,Student,175,1,1806.08,2024-11-04 08:07:22,0,-50083218.0,1,1,1,4,1,1
TX001744,165.8,2023-05-04 17:46:15,0,AC00432,Debit,Nashville,D000409,218.54.207.160,M063,Online,60,Engineer,287,1,2064.76,2024-11-04 08:07:57,0,-47485302.0,1,1,1,3,1,1
TX000946,275.46,2023-07-24 17:09:05,0,AC00432,Debit,Fort Worth,D000027,31.75.105.19,M032,ATM,36,Doctor,67,1,9697.75,2024-11-04 08:12:13,0,-40489388.0,1,1,1,3,1,1
TX001794,11.09,2023-10-31 16:54:40,0,AC00432,Debit,Charlotte,D000137,41.110.46.150,M094,Branch,51,Engineer,95,1,2990.05,2024-11-04 08:10:21,0,-31936541.0,1,1,1,3,1,1
TX000695,350.15,2023-11-27 16:18:25,0,AC00432,Credit,Fresno,D000234,11.167.243.171,M052,ATM,21,Student,195,1,296.47,2024-11-04 08:08:37,0,-29605812.0,1,1,1,3,1,1
TX001217,293.54,2023-01-16 17:26:12,0,AC00433,Debit,Sacramento,D000255,16.94.155.46,M026,Online,40,Engineer,45,1,2290.1,2024-11-04 08:08:24,0,-56817732.0,1,1,1,3,1,1
TX000556,1282.86,2023-05-15 16:52:40,1,AC00433,Debit,Austin,D000388,62.251.170.72,M070,Branch,19,Student,68,1,1830.98,2024-11-04 08:07:32,0,-46538092.0,1,1,1,4,1,1
TX000501,120.9,2023-07-12 16:17:27,0,AC00433,Debit,Tucson,D000195,200.136.146.93,M074,Branch,40,Doctor,52,1,9009.42,2024-11-04 08:08:19,0,-41529052.0,1,1,1,3,1,1
TX000457,188.7,2023-02-10 16:01:04,0,AC00434,Debit,New York,D000501,55.139.104.163,M099,Branch,54,Retired,123,1,5077.06,2024-11-04 08:09:59,0,-54662935.0,1,1,1,3,1,1
TX000146,45.85,2023-02-16 17:57:10,0,AC00434,Debit,Los Angeles,D000241,163.129.70.210,M085,ATM,20,Student,92,1,1659.15,2024-11-04 08:07:24,0,-54137414.0,1,1,1,3,1,1
TX000572,41.49,2023-04-24 16:47:20,0,AC00434,Debit,Albuquerque,D000422,32.71.250.58,M027,Online,24,Student,13,1,928.33,2024-11-04 08:12:03,0,-48353083.0,1,1,1,3,1,1
TX000328,870.43,2023-05-31 16:54:20,1,AC00434,Debit,Los Angeles,D000427,178.34.103.183,M037,Branch,29,Doctor,55,1,10115.18,2024-11-04 08:07:52,0,-45155612.0,1,1,0,3,1,1
TX001650,29.5,2023-07-20 18:26:11,0,AC00434,Debit,San Antonio,D000451,218.54.207.160,M008,Online,73,Retired,129,1,1229.32,2024-11-04 08:09:30,0,-40830199.0,1,1,1,3,1,1
TX000065,5.77,2023-11-02 16:01:40,0,AC00434,Debit,Charlotte,D000461,155.164.18.235,M071,Online,50,Doctor,124,1,13988.12,2024-11-04 08:11:32,0,-31766992.0,1,1,1,3,1,1
TX000417,617.36,2023-11-21 17:05:17,1,AC00434,Debit,Kansas City,D000137,42.219.228.159,M035,Branch,29,Engineer,61,1,8926.38,2024-11-04 08:09:23,0,-30121446.0,1,1,1,4,1,1
TX001509,71.87,2023-01-16 18:03:02,0,AC00435,Debit,Nashville,D000039,110.247.153.70,M057,ATM,22,Student,258,1,1839.1,2024-11-04 08:12:07,0,-56815745.0,1,1,1,3,1,1
TX002034,357.72,2023-08-07 17:29:48,1,AC00435,Debit,Miami,D000334,3.70.1.133,M082,ATM,53,Retired,25,1,7659.5,2024-11-04 08:11:19,0,-39278491.0,1,1,1,4,1,1
TX002464,213.33,2023-08-28 16:41:57,0,AC00436,Debit,Omaha,D000319,60.197.167.40,M088,ATM,52,Retired,161,1,5400.44,2024-11-04 08:12:15,0,-37467018.0,1,1,1,3,1,1
TX000869,83.39,2023-09-18 16:00:54,0,AC00436,Debit,Omaha,D000069,135.73.131.111,M042,Branch,32,Doctor,158,1,13182.11,2024-11-04 08:12:20,0,-35655086.0,1,1,0,2,1,1
TX002057,308.62,2023-10-06 18:59:06,1,AC00436,Credit,Sacramento,D000482,61.95.76.233,M047,Branch,59,Engineer,101,1,9148.08,2024-11-04 08:06:47,0,-34088861.0,1,1,1,4,1,1
TX002466,100.13,2023-12-11 16:40:52,0,AC00436,Debit,Denver,D000216,27.93.195.98,M068,Branch,57,Doctor,168,1,5209.16,2024-11-04 08:11:08,0,-28395016.0,1,1,1,3,1,1
TX000602,329.4,2023-12-25 16:30:09,1,AC00436,Debit,Denver,D000692,104.155.121.252,M017,Online,34,Doctor,68,1,9588.07,2024-11-04 08:07:55,0,-27185866.0,1,1,0,3,1,1
TX001190,7.95,2023-01-09 16:45:12,0,AC00437,Debit,Phoenix,D000147,101.120.142.50,M087,ATM,79,Retired,65,1,5631.2,2024-11-04 08:10:06,0,-57425094.0,1,1,1,3,1,1
TX000690,22.59,2023-03-27 16:12:36,1,AC00437,Debit,Seattle,D000048,113.115.81.178,M060,ATM,62,Retired,45,1,3988.75,2024-11-04 08:08:22,0,-50774146.0,1,1,1,4,1,1
TX000090,392.96,2023-11-20 16:28:09,1,AC00437,Debit,Kansas City,D000141,186.54.68.246,M022,Online,24,Student,100,1,791.65,2024-11-04 08:08:38,0,-30210029.0,1,1,1,4,1,1
TX000534,498.67,2023-12-05 16:19:23,1,AC00437,Debit,Miami,D000690,89.6.100.149,M036,Online,28,Student,244,1,1719.97,2024-11-04 08:08:24,0,-28914541.0,1,1,1,4,1,1
TX000089,9.61,2023-06-22 18:37:29,0,AC00438,Credit,San Diego,D000453,132.127.5.187,M043,Online,58,Doctor,179,1,12883.91,2024-11-04 08:09:10,0,-43248701.0,1,1,1,3,1,1
TX001395,145.4,2023-07-06 17:53:38,1,AC00438,Debit,Tucson,D000069,49.174.157.140,M044,Online,38,Engineer,24,1,5244.49,2024-11-04 08:09:52,0,-42041774.0,1,1,1,4,1,1
TX002033,166.06,2023-07-14 16:06:06,1,AC00438,Debit,Indianapolis,D000195,85.239.236.80,M020,ATM,30,Engineer,172,1,5397.68,2024-11-04 08:07:04,0,-41356858.0,1,1,1,4,1,1
TX001511,135.35,2023-07-28 18:42:51,0,AC00438,Debit,Houston,D000219,218.54.207.160,M098,Branch,33,Engineer,82,1,9983.36,2024-11-04 08:07:24,0,-40137873.0,1,1,1,3,1,1
TX001746,125.39,2023-07-31 16:52:24,0,AC00438,Debit,Los Angeles,D000149,205.45.234.42,M036,ATM,21,Student,140,1,202.69,2024-11-04 08:06:49,0,-39885265.0,1,1,1,3,1,1
TX000061,568.52,2023-10-06 18:44:37,1,AC00438,Debit,Indianapolis,D000233,27.143.109.203,M094,ATM,46,Engineer,152,1,5499.91,2024-11-04 08:06:25,0,-34089708.0,1,1,0,3,1,1
TX000910,120.86,2023-11-16 17:57:45,0,AC00438,Debit,Colorado Springs,D000035,184.146.10.88,M081,Online,33,Doctor,162,4,13566.58,2024-11-04 08:11:48,1,-30550443.0,1,1,1,4,1,1
TX001651,54.34,2023-12-25 18:03:33,0,AC00438,Debit,Albuquerque,D000582,5.74.9.122,M035,ATM,65,Doctor,46,1,8019.89,2024-11-04 08:11:47,0,-27180494.0,1,1,1,3,1,1
TX001983,308.94,2023-04-03 16:35:29,0,AC00439,Debit,Los Angeles,D000650,49.20.211.229,M092,Online,25,Student,167,1,1931.66,2024-11-04 08:07:47,0,-50167938.0,1,1,1,3,1,1
TX000338,138.95,2023-06-02 16:48:43,0,AC00439,Debit,Washington,D000675,104.155.121.252,M090,Online,71,Retired,30,1,6752.92,2024-11-04 08:08:37,0,-44983194.0,1,1,1,3,1,1
TX001254,903.19,2023-07-06 17:52:32,1,AC00439,Debit,El Paso,D000286,174.61.77.54,M028,Online,22,Student,65,1,8627.08,2024-11-04 08:06:37,0,-42041645.0,1,1,1,4,1,1
TX000885,858.88,2023-08-22 16:31:34,1,AC00439,Debit,Jacksonville,D000389,146.53.16.47,M085,Online,60,Engineer,227,1,7015.46,2024-11-04 08:12:11,0,-37986037.0,1,1,1,4,1,1
TX002154,154.99,2023-08-28 17:07:08,0,AC00439,Debit,Mesa,D000582,82.51.236.134,M025,Branch,25,Student,53,1,1419.31,2024-11-04 08:08:06,0,-37465258.0,1,1,1,3,1,1
TX002446,403.01,2023-09-04 17:32:35,0,AC00439,Debit,Washington,D000677,223.32.70.156,M029,Online,63,Doctor,286,3,10513.52,2024-11-04 08:09:32,0,-36859017.0,1,1,0,2,1,1
TX002440,538.17,2023-09-26 17:27:17,0,AC00439,Credit,Washington,D000430,116.44.12.250,M055,Branch,27,Engineer,252,1,5908.04,2024-11-04 08:10:25,0,-34958588.0,1,1,0,2,1,1
TX000048,510.24,2023-10-09 16:29:40,0,AC00439,Debit,Oklahoma City,D000397,186.135.2.148,M090,Online,19,Student,105,1,781.7,2024-11-04 08:11:35,0,-33838915.0,1,1,1,3,1,1
TX001871,369.44,2023-11-20 17:11:02,0,AC00439,Debit,Detroit,D000572,26.113.209.69,M094,Online,34,Engineer,19,1,5018.67,2024-11-04 08:08:32,0,-30207450.0,1,1,1,3,1,1
TX000185,201.69,2023-01-03 16:46:36,0,AC00440,Debit,Las Vegas,D000626,193.108.17.115,M019,ATM,59,Doctor,299,1,7328.52,2024-11-04 08:10:16,0,-57943420.0,1,1,1,3,1,1
TX001095,86.41,2023-03-27 17:54:30,0,AC00441,Debit,Fresno,D000061,168.55.199.214,M099,ATM,75,Retired,125,1,3128.71,2024-11-04 08:11:25,0,-50768215.0,1,1,1,3,1,1
TX000027,246.93,2023-04-17 16:37:01,1,AC00441,Debit,Miami,D000046,55.154.161.250,M029,ATM,23,Student,158,5,673.35,2024-11-04 08:11:38,1,-48958477.0,1,1,1,5,1,1
TX000321,231.71,2023-04-24 17:01:08,1,AC00441,Debit,Raleigh,D000315,26.105.49.129,M060,Branch,27,Student,148,1,1127.98,2024-11-04 08:07:02,0,-48351954.0,1,1,1,4,1,1
TX001442,491.1,2023-06-05 16:08:37,1,AC00441,Credit,Houston,D000408,175.210.47.87,M067,Online,35,Engineer,125,1,7833.85,2024-11-04 08:07:32,0,-44726335.0,1,1,1,4,1,1
TX001388,51.25,2023-08-29 16:16:15,0,AC00441,Credit,Austin,D000113,101.223.82.253,M044,Branch,28,Student,66,1,1744.4,2024-11-04 08:11:52,0,-37382137.0,1,1,1,3,1,1
TX002026,800.29,2023-12-04 16:25:27,1,AC00441,Credit,San Diego,D000400,115.196.150.105,M033,Branch,20,Student,84,1,693.4,2024-11-04 08:11:42,0,-29000775.0,1,1,1,4,1,1
TX001691,12.18,2023-04-20 18:50:39,0,AC00442,Debit,New York,D000326,190.152.148.249,M088,Branch,76,Retired,77,1,4909.24,2024-11-04 08:07:37,0,-48691018.0,1,1,1,3,1,1
TX001225,302.86,2023-07-03 18:56:03,1,AC00442,Debit,Los Angeles,D000004,144.91.150.133,M081,Online,55,Doctor,275,1,5239.24,2024-11-04 08:12:06,0,-42297363.0,1,1,1,4,1,1
TX001074,100.27,2023-07-10 17:25:41,0,AC00442,Debit,Miami,D000298,144.91.150.133,M045,Online,79,Retired,51,1,4309.9,2024-11-04 08:10:38,0,-41697897.0,1,1,1,3,1,1
TX000254,218.96,2023-08-30 16:11:47,0,AC00442,Debit,Seattle,D000556,52.196.112.199,M021,ATM,18,Student,13,1,754.21,2024-11-04 08:10:35,0,-37295928.0,1,1,1,3,1,1
TX000346,26.55,2023-09-20 17:25:26,0,AC00442,Debit,Houston,D000112,91.204.200.167,M099,ATM,77,Retired,228,1,3085.38,2024-11-04 08:07:23,0,-35476917.0,1,1,1,3,1,1
TX000477,53.81,2023-10-16 16:55:44,0,AC00442,Credit,Raleigh,D000663,34.86.220.205,M079,ATM,55,Engineer,37,2,2564.62,2024-11-04 08:12:05,0,-33232581.0,1,1,1,3,1,1
TX000154,496.03,2023-11-03 16:45:52,1,AC00442,Debit,San Francisco,D000070,210.160.90.52,M009,Branch,61,Doctor,265,1,12904.66,2024-11-04 08:09:41,0,-31677829.0,1,1,1,4,1,1
TX002091,258.21,2023-11-27 17:19:31,0,AC00442,Debit,San Antonio,D000530,68.254.244.208,M014,Online,39,Doctor,225,1,9562.41,2024-11-04 08:10:11,0,-29602240.0,1,1,1,3,1,1
TX000708,210.45,2023-12-11 16:47:05,0,AC00442,Debit,Las Vegas,D000547,144.91.150.133,M011,ATM,27,Student,146,1,1242.49,2024-11-04 08:06:24,0,-28394359.0,1,1,1,3,1,1
