AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TimeSinceLastTransaction,HighTransactionAmount,HighLoginAttempts,RapidTransaction,NewDevice,NewLocation,SuspiciousMerchant
AC00263,0.027917763243609454,2023-05-31 17:21:07,1,3,455,61,1,0.8387096774193548,2,0.41724137931034483,0.0,0.3010968800960426,2024-11-04 08:11:45,0.40937998803943376,False,False,True,False,False,False
AC00432,0.0056440055241420645,2023-10-31 16:54:40,1,5,135,93,1,0.532258064516129,1,0.29310344827586204,0.0,0.19418232757983273,2024-11-04 08:10:21,0.829544607466558,False,False,True,False,False,False
AC00274,0.019569012689892383,2023-07-24 16:44:34,1,7,69,73,1,0.7258064516129032,2,0.6379310344827587,0.0,0.3433366449907708,2024-11-04 08:11:06,0.5576217743210337,False,False,True,False,False,False
AC00103,0.2339526278760716,2023-12-25 17:01:44,1,10,561,5,2,0.7903225806451613,2,0.13793103448275862,0.0,0.062160123790561655,2024-11-04 08:09:23,0.9806166732632137,False,False,True,False,False,False
AC00146,0.5917815358157229,2023-09-06 16:03:15,1,36,469,3,0,0.19354838709677424,0,0.8275862068965517,0.0,0.9029565617198392,2024-11-04 08:07:14,0.6783957417765067,True,False,True,False,False,True
AC00359,0.15495739635719313,2023-10-03 16:48:49,1,25,249,98,2,0.33870967741935487,0,0.5241379310344828,0.0,0.0914125003192904,2024-11-04 08:09:49,0.7526328519745311,False,False,True,False,False,True
AC00164,0.3561977225942622,2023-02-20 18:56:31,1,19,302,72,1,0.22580645161290325,0,0.3310344827586207,0.0,0.41894057434626136,2024-11-04 08:07:48,0.1349208511297324,False,False,True,False,False,False
AC00079,0.011017015399848867,2023-02-13 16:14:00,0,18,164,8,2,0.4838709677419355,1,0.4103448275862069,0.0,0.5680243117779837,2024-11-04 08:12:21,0.1153768040862373,False,False,True,False,False,False
AC00209,0.16451520441931367,2023-09-29 18:23:17,1,29,97,91,0,0.967741935483871,2,0.2862068965517241,0.0,0.28048752616500655,2024-11-04 08:06:28,0.7418334709384402,False,False,True,False,False,False
AC00018,0.17253042186726425,2023-06-05 17:24:29,1,34,322,77,1,0.6935483870967742,0,0.4379310344827586,1.0,0.8707075609306879,2024-11-04 08:07:35,0.42312678750083,False,False,True,True,True,False
AC00401,0.11647601427938607,2023-08-11 16:02:33,0,4,426,12,1,0.903225806451613,2,0.3448275862068965,0.0,0.2689419859458456,2024-11-04 08:10:57,0.6069786753461566,False,False,True,True,True,False
AC00179,0.11244755973630038,2023-10-27 18:28:05,1,4,157,41,0,0.3870967741935484,0,1.0,0.0,0.6964913011856093,2024-11-04 08:09:44,0.8187380105464435,False,False,True,False,False,False
AC00274,0.008942856398363605,2023-11-08 17:24:54,1,9,499,5,0,0.903225806451613,2,0.4827586206896552,0.0,0.45373247095801905,2024-11-04 08:12:14,0.8515705689457532,False,False,True,False,False,False
AC00354,0.2562211741407614,2023-01-09 17:15:18,1,25,303,35,2,0.967741935483871,2,0.49999999999999994,0.0,0.15599452568237399,2024-11-04 08:09:09,0.019372804897086704,False,False,True,True,True,False
AC00025,0.18232274539437685,2023-03-13 17:10:34,0,33,493,49,2,0.903225806451613,2,0.5793103448275863,0.0,0.305025832272393,2024-11-04 08:08:12,0.192394223007754,True,False,True,True,True,True
AC00493,0.11351069651093101,2023-11-06 18:42:53,1,2,1,66,1,0.08064516129032262,3,0.803448275862069,0.0,0.023013778556323496,2024-11-04 08:06:31,0.8462372359514923,True,False,True,False,False,True
AC00339,0.15156473929697473,2023-11-20 18:53:47,1,12,571,18,1,0.4838709677419355,1,0.21724137931034482,0.0,0.4175336800938916,2024-11-04 08:08:42,0.8847046686483538,False,False,True,False,False,False
AC00454,0.21986085415743803,2023-11-17 17:31:06,0,0,562,26,1,0.12903225806451613,3,0.34137931034482755,0.0,0.08974210747784797,2024-11-04 08:07:24,0.876309988910108,False,False,True,True,True,False
AC00152,0.3194361205930636,2023-03-15 17:45:31,1,40,595,97,0,0.6935483870967742,2,0.506896551724138,0.0,0.21361333195310264,2024-11-04 08:10:22,0.19794972258104715,True,False,True,False,False,True
AC00314,0.03834067279881179,2023-01-05 18:29:09,1,19,529,96,2,0.8225806451612903,0,0.20344827586206898,0.0,0.39787211445518306,2024-11-04 08:06:50,0.008532131203081272,False,False,True,False,False,True
AC00054,0.03495322719337103,2023-04-13 18:15:52,1,11,521,72,2,0.6612903225806451,1,0.0896551724137931,0.0,0.39153268794104085,2024-11-04 08:07:11,0.2776617814707987,False,False,True,False,False,False
AC00036,0.013893738437084713,2023-05-18 18:15:02,1,16,667,52,0,0.7096774193548387,2,0.11379310344827585,0.0,0.10578191189736463,2024-11-04 08:07:16,0.3737870520147939,False,False,True,False,False,True
AC00397,0.009401464418792506,2023-02-13 16:21:46,1,23,304,10,2,0.4838709677419355,1,0.49999999999999994,0.0,0.24415765819662108,2024-11-04 08:08:03,0.11539981862382787,False,False,True,True,True,False
AC00355,0.16555749537483389,2023-01-25 17:46:40,1,20,323,90,0,0.5806451612903226,1,0.393103448275862,0.0,0.19461656249957993,2024-11-04 08:11:41,0.06337157826037876,False,False,True,False,False,True
AC00188,0.0933475779763921,2023-03-13 17:16:57,1,23,212,27,2,0.3548387096774194,0,0.5620689655172414,0.0,0.7773833514600647,2024-11-04 08:10:30,0.19240201107641375,False,False,True,False,False,False
AC00222,0.47877113896344164,2023-05-01 16:43:40,1,39,546,25,2,0.8064516129032258,0,0.44482758620689655,0.0,0.46416150312501264,2024-11-04 08:07:44,0.3269216336240104,True,False,True,False,False,True
AC00094,0.007118847226203194,2023-05-29 17:30:14,1,20,536,23,0,0.30645161290322587,1,0.6862068965517242,0.0,0.17709457851652985,2024-11-04 08:09:58,0.4039078049067819,False,False,True,False,False,False
AC00004,0.19030669411366183,2023-11-23 16:51:06,1,32,144,13,0,0.11290322580645162,3,0.5724137931034483,0.0,0.06535437199278875,2024-11-04 08:09:24,0.8927088005843402,False,False,True,False,False,True
AC00021,0.13723323865857154,2023-01-23 16:03:04,1,9,321,51,1,0.8548387096774193,2,0.020689655172413793,0.0,0.4634819187537055,2024-11-04 08:12:00,0.057680407352229235,False,False,True,False,False,False
AC00102,0.028423274357036763,2023-06-01 16:15:49,1,0,164,92,1,0.25806451612903225,1,0.44827586206896547,0.0,0.325490665293606,2024-11-04 08:08:57,0.4120072691607706,False,False,True,True,True,True
AC00367,0.07360137582406129,2023-09-20 16:57:04,1,3,637,6,2,0.09677419354838712,3,0.22413793103448276,0.0,0.10515274179692595,2024-11-04 08:11:28,0.7169411187360364,False,False,True,False,False,False
AC00137,0.016223258722672433,2023-01-09 17:09:31,1,40,208,67,0,0.03225806451612906,3,0.017241379310344827,0.0,0.06031160052538394,2024-11-04 08:06:27,0.019366924110547634,False,False,True,False,False,False
AC00289,0.048758370899236514,2023-06-26 17:37:20,1,36,17,5,2,0.33870967741935487,1,0.5724137931034483,0.0,0.5593167589135792,2024-11-04 08:11:15,0.48082051403986914,False,False,True,True,True,False
AC00458,0.002840242853792636,2023-12-01 17:35:32,1,40,225,70,1,0.04838709677419356,3,0.3310344827586207,0.0,0.07959875617910915,2024-11-04 08:10:30,0.9147633395073114,False,False,True,False,False,False
AC00493,0.09283164395340958,2023-08-15 18:22:03,1,40,251,79,2,0.25806451612903225,1,0.30344827586206896,0.0,0.5625009242616327,2024-11-04 08:09:32,0.6182333882005417,False,False,True,False,False,False
AC00059,0.06600307475831878,2023-08-23 16:04:43,1,18,260,49,0,0.06451612903225812,3,0.11034482758620691,0.0,0.03975602181660767,2024-11-04 08:08:11,0.6399459196512267,False,False,True,False,False,True
AC00281,0.018672642468144984,2023-06-16 16:19:02,1,8,322,94,1,0.5645161290322581,0,0.5413793103448277,0.0,0.8212827541517834,2024-11-04 08:07:59,0.4532125417659021,False,False,True,False,False,False
AC00020,0.04769002266982828,2023-03-15 17:39:11,1,29,487,41,1,0.532258064516129,0,0.5655172413793104,0.0,0.6143469604227808,2024-11-04 08:07:12,0.1979436828543315,False,False,True,False,False,False
AC00396,0.10353076061182477,2023-10-23 16:47:56,1,25,292,19,2,0.29032258064516125,1,0.3103448275862069,0.0,0.1850815434026541,2024-11-04 08:10:19,0.8075599386452772,False,False,True,False,False,False
AC00402,0.07168356046590404,2023-10-26 16:52:14,1,11,254,66,1,0.6451612903225806,1,0.11724137931034483,0.0,0.1700789285824717,2024-11-04 08:07:40,0.8158126530176684,False,False,True,False,False,True
AC00385,0.07119889517158713,2023-07-18 17:41:52,0,22,528,28,1,0.09677419354838712,3,0.21034482758620687,0.0,0.4950479742201585,2024-11-04 08:10:54,0.5412525255196732,False,False,True,False,False,False
AC00167,0.06921333090132109,2023-09-13 16:22:48,1,34,302,0,1,0.04838709677419356,3,0.49999999999999994,0.0,0.10551639673745727,2024-11-04 08:08:41,0.6976556673600802,False,False,True,False,False,False
AC00349,0.00045860802042890265,2023-10-23 16:15:08,1,16,156,70,1,0.4032258064516129,0,0.4379310344827586,0.0,0.9284742490626308,2024-11-04 08:11:37,0.8074949003249594,False,False,True,False,False,False
AC00153,0.13345493394481067,2023-08-21 16:42:02,1,18,368,56,1,0.8225806451612903,2,0.30689655172413793,0.0,0.4954297782982025,2024-11-04 08:07:03,0.6345262821410016,False,False,True,False,False,False
AC00197,0.02910597493290252,2023-03-27 17:25:28,1,4,648,24,1,0.29032258064516125,0,0.34137931034482755,0.0,0.7409150122943603,2024-11-04 08:06:58,0.23087580138034447,False,False,True,False,False,False
AC00219,0.06141178309925215,2023-09-25 16:07:30,1,13,266,57,0,0.5161290322580645,1,0.13793103448275862,0.0,0.5293733707788132,2024-11-04 08:12:07,0.7305777726549592,False,False,True,False,False,True
AC00255,0.07170961773979206,2023-08-28 16:16:57,0,34,416,95,2,0.7741935483870968,0,0.3793103448275862,0.0,0.5341015571959986,2024-11-04 08:11:15,0.6536958343400867,False,False,True,False,False,False
AC00035,0.42396226906741014,2023-08-07 17:42:03,0,1,607,11,0,0.5806451612903226,0,0.15517241379310343,0.0,0.9971438635077311,2024-11-04 08:08:31,0.596187145954796,True,False,True,False,False,False
AC00003,0.12388149151835734,2023-01-09 17:26:46,1,8,481,88,0,0.8225806451612903,0,0.20344827586206898,0.0,0.8997199655300826,2024-11-04 08:06:37,0.01939950684677716,False,False,True,False,False,True
AC00136,0.35682830862235193,2023-01-09 16:19:47,1,23,430,69,0,0.04838709677419356,3,0.07241379310344827,0.0,0.028596318817160214,2024-11-04 08:07:05,0.019270860667732315,False,False,True,True,True,True
AC00337,0.45775855330015375,2023-04-06 16:59:33,1,8,616,79,0,0.6774193548387097,1,0.44482758620689655,0.0,0.32622200831633813,2024-11-04 08:07:05,0.2582910110079739,False,False,True,False,False,False
AC00265,0.14399249550512025,2023-04-10 17:26:14,1,2,635,1,1,0.8064516129032258,0,0.017241379310344827,0.0,0.5943056072768632,2024-11-04 08:08:57,0.26932428840813993,False,False,True,False,False,True
AC00356,0.004424525106183391,2023-06-15 16:10:51,1,21,485,42,0,0.9838709677419355,2,0.6517241379310346,0.0,0.26506949775286787,2024-11-04 08:10:17,0.4504460608377856,False,False,True,False,False,True
AC00305,0.33208432133830157,2023-09-18 16:27:52,1,7,4,15,2,0.7580645161290323,2,0.6793103448275862,0.0,0.2720757370230306,2024-11-04 08:08:09,0.7113987794093763,True,False,True,True,True,False
AC00300,0.05362065820673841,2023-08-30 17:56:47,1,36,638,9,1,0.532258064516129,0,0.5827586206896552,0.0,0.7586944451539787,2024-11-04 08:07:27,0.6593864648516354,False,False,True,False,False,False
AC00301,0.2633556557312974,2023-02-14 17:56:46,1,10,319,20,1,0.5483870967741935,2,0.5965517241379311,0.0,0.35265253005698827,2024-11-04 08:10:09,0.1183234913867297,False,False,True,False,False,False
AC00154,0.1936576595356594,2023-02-20 17:28:57,1,24,145,72,0,0.4516129032258065,0,0.2793103448275862,0.0,0.08255840997422824,2024-11-04 08:08:19,0.13475285136292947,True,False,True,True,True,False
AC00201,0.007296036688641635,2023-11-27 17:04:28,1,41,120,93,1,0.5161290322580645,1,0.09310344827586207,0.0,0.15960485966683563,2024-11-04 08:09:14,0.903720557484577,False,False,True,False,False,False
AC00004,0.006722776663105506,2023-05-01 17:36:10,1,23,96,83,1,0.4032258064516129,1,0.30344827586206896,0.0,0.06172118353886673,2024-11-04 08:10:30,0.3270164891214826,False,False,True,False,False,False
AC00237,0.08737525080126116,2023-06-26 17:54:14,1,22,651,49,0,0.3548387096774194,0,0.43448275862068964,0.25,0.955886840799799,2024-11-04 08:08:14,0.48085850074210756,False,False,True,False,False,True
AC00304,0.037913333507048494,2023-05-09 17:02:28,1,15,387,69,0,0.6129032258064516,2,0.3137931034482758,0.0,0.18363364554331124,2024-11-04 08:09:48,0.34892543884256955,False,False,True,False,False,True
AC00086,0.10487531594444588,2023-07-14 18:11:41,0,9,58,65,2,0.6935483870967742,0,0.6413793103448276,0.0,0.8097923335354387,2024-11-04 08:08:48,0.5303274545918244,False,False,True,False,False,True
AC00483,0.0781926674831279,2023-08-07 17:25:53,1,19,350,76,2,0.3709677419354839,0,0.6689655172413793,0.0,0.9592040998229452,2024-11-04 08:08:30,0.5961563433485457,False,False,True,False,False,False
AC00288,0.012215649998697136,2023-10-26 17:51:32,1,37,140,70,0,0.4516129032258065,0,0.07586206896551724,0.0,0.5274132639274465,2024-11-04 08:11:44,0.8159179985668046,False,False,True,False,False,False
AC00134,0.02570810641790656,2023-08-25 16:45:20,1,4,659,88,1,0.4838709677419355,1,0.4724137931034483,0.0,0.3989973609809676,2024-11-04 08:09:56,0.6455130218574212,False,False,True,True,True,False
AC00130,0.37515699507517525,2023-02-14 17:58:31,0,29,222,23,0,0.06451612903225812,3,0.296551724137931,0.0,0.019209181581448624,2024-11-04 08:07:31,0.1183318516400258,True,False,True,False,False,True
AC00393,0.07017745003517731,2023-10-31 16:46:18,1,20,616,20,2,0.016129032258064557,3,0.3137931034482758,0.0,0.06592304496818524,2024-11-04 08:09:40,0.8295299531822635,False,False,True,True,False,False
AC00029,0.060822888709383224,2023-07-12 16:52:54,1,28,53,40,0,0.0,3,0.996551724137931,0.0,0.04224379803639777,2024-11-04 08:08:24,0.5246849829538249,False,False,True,False,False,False
AC00228,0.005628371159809261,2023-11-01 17:59:04,1,7,151,36,0,0.25806451612903225,1,0.010344827586206896,0.5,0.18021152483675862,2024-11-04 08:07:08,0.8324200577798402,False,False,True,False,False,True
AC00131,0.04587643640722308,2023-01-20 16:46:06,0,15,99,38,2,0.5161290322580645,1,0.9551724137931035,0.0,0.3458203880688915,2024-11-04 08:09:17,0.04952820674760172,False,False,True,False,False,False
AC00233,0.0028923574015686476,2023-06-23 17:36:28,1,15,6,63,0,0.11290322580645162,3,0.7310344827586207,0.0,0.07997047740297943,2024-11-04 08:08:02,0.4725855373912009,False,False,True,True,True,False
AC00017,0.05379263621439925,2023-01-30 16:04:17,1,3,620,94,0,0.22580645161290325,1,0.07931034482758621,0.0,0.4297312448829515,2024-11-04 08:09:34,0.07691277270915786,False,False,True,True,True,False
AC00071,0.08154884435990306,2023-02-24 18:22:31,1,28,606,9,0,0.8387096774193548,2,0.43448275862068964,0.0,0.26236258750236946,2024-11-04 08:08:30,0.14584061345567823,False,False,True,False,False,False
AC00128,0.26311592881152773,2023-01-03 17:33:54,1,32,416,57,0,0.8064516129032258,2,0.5827586206896552,0.0,0.1629537116330594,2024-11-04 08:11:16,0.0029253257407397815,False,False,True,False,False,True
AC00073,0.016051280715011596,2023-11-20 16:59:13,1,18,298,71,0,0.4516129032258065,0,0.17586206896551726,0.0,0.7335612506503442,2024-11-04 08:07:24,0.8844886371601433,False,False,True,False,False,False
AC00353,0.0038304192615368584,2023-09-21 18:13:38,1,1,514,21,0,0.5161290322580645,0,0.5275862068965518,0.0,0.41499347303239825,2024-11-04 08:08:10,0.7198399332552978,False,False,True,False,False,False
AC00209,0.14378403731401623,2023-02-13 16:14:17,0,32,23,18,0,0.5645161290322581,2,0.21034482758620687,0.0,0.10970750312232386,2024-11-04 08:11:57,0.11537810739568655,False,False,True,False,False,False
AC00396,0.07583187846887458,2023-04-05 16:08:13,1,22,171,39,0,0.8064516129032258,2,0.7827586206896552,0.0,0.3491174813836902,2024-11-04 08:11:25,0.2554383527160349,False,False,True,False,False,False
AC00439,0.1923964874794799,2023-11-20 17:11:02,1,11,555,93,2,0.25806451612903225,1,0.031034482758620682,0.0,0.3305441918054628,2024-11-04 08:08:32,0.8845090132908,False,False,True,False,False,False
AC00063,0.2911118638768012,2023-03-15 17:27:37,1,2,71,39,0,0.6774193548387097,0,0.29310344827586204,0.0,0.6549196934274579,2024-11-04 08:11:19,0.1979137703130711,False,False,True,False,False,False
AC00203,0.22351408395653646,2023-03-09 16:21:09,1,19,188,53,1,0.12903225806451613,3,0.7172413793103448,0.0,0.04106275971751876,2024-11-04 08:11:30,0.18130773243641896,False,False,True,False,False,False
AC00394,0.01901138702868906,2023-02-06 17:21:37,1,40,61,93,1,0.24193548387096775,0,0.4241379310344827,0.0,0.4111337564547072,2024-11-04 08:07:57,0.09628875640977919,False,False,True,False,False,False
AC00258,0.041107955285718006,2023-04-12 17:21:31,0,32,230,60,2,0.6290322580645161,2,0.041379310344827586,0.0,0.14306292910946888,2024-11-04 08:08:52,0.2748084238420818,False,False,True,False,False,False
AC00144,0.06890585506944262,2023-08-09 18:38:49,1,5,95,61,1,0.29032258064516125,1,0.3137931034482758,0.0,0.6192082405150591,2024-11-04 08:07:12,0.6017908997657444,False,False,True,False,False,False
AC00169,0.07099043698048309,2023-08-14 16:46:26,1,5,117,78,2,0.5483870967741935,1,0.4413793103448276,0.75,0.30364717001170954,2024-11-04 08:09:36,0.6153044068357372,True,False,True,True,True,False
AC00285,0.10605310472418374,2023-10-02 16:33:09,1,7,86,11,1,0.5967741935483871,2,0.09310344827586207,0.0,0.4467316092100823,2024-11-04 08:09:45,0.7498566121195636,False,False,True,True,True,False
AC00047,0.3912186986997421,2023-09-08 18:16:31,1,6,534,99,1,0.967741935483871,2,0.058620689655172406,0.0,0.3383214333247741,2024-11-04 08:11:09,0.684135421226594,True,False,True,False,False,False
AC00460,0.0003022643771008677,2024-01-01 16:45:56,1,2,510,35,0,0.5483870967741935,1,0.07241379310344827,0.0,0.14158276611677023,2024-11-04 08:07:14,0.9998160426394532,False,False,True,False,False,False
AC00073,0.1338926961461292,2023-07-10 17:00:03,1,20,463,9,2,0.7903225806451613,0,0.06206896551724138,0.0,0.889637111356386,2024-11-04 08:10:15,0.519202119041297,False,False,True,False,False,False
AC00253,0.39992703963311355,2023-05-08 17:44:34,1,38,73,84,0,0.7258064516129032,0,0.49999999999999994,0.0,0.1143019236741383,2024-11-04 08:12:04,0.3462549259931622,False,False,True,False,False,False
AC00320,0.09486411131667404,2023-05-10 16:55:57,1,36,188,31,2,0.5806451612903226,0,0.3896551724137931,0.0,0.028308621378070737,2024-11-04 08:08:24,0.35166216616960244,False,False,True,False,False,True
AC00462,0.0960210542773015,2023-09-04 16:34:53,0,32,430,20,2,0.5806451612903226,0,0.37241379310344824,0.0,0.6238187936335515,2024-11-04 08:09:30,0.6729587797870182,True,False,True,True,True,False
AC00071,0.23506266774370066,2023-12-04 16:57:39,1,13,19,45,0,0.7096774193548387,2,0.5379310344827587,1.0,0.19238354639524521,2024-11-04 08:07:38,0.9229360116067017,False,False,True,False,False,False
AC00363,0.07496156552101518,2023-07-07 17:24:42,1,6,208,64,1,0.6290322580645161,0,0.06896551724137931,0.0,0.7678019512339398,2024-11-04 08:10:03,0.5110100562403457,False,False,True,False,False,False
AC00448,0.03764754931339083,2023-04-10 17:48:18,1,13,416,52,0,0.3548387096774194,0,0.06896551724137931,0.0,0.8484634402429566,2024-11-04 08:11:48,0.2693609400128938,False,False,True,False,False,True
AC00206,0.03848659353258462,2023-09-08 16:09:45,0,41,309,64,2,0.8225806451612903,2,0.21034482758620687,0.75,0.25670005659842143,2024-11-04 08:08:28,0.683898759303444,False,False,True,False,False,False
AC00181,0.011407874508168955,2023-05-03 16:26:08,1,10,437,64,1,0.4193548387096775,0,0.21724137931034482,0.0,0.4940988415472745,2024-11-04 08:11:03,0.3323748392995607,False,False,True,False,False,False
AC00213,0.4052739922349324,2023-06-12 18:56:58,1,2,123,44,1,0.7096774193548387,0,0.3,0.0,0.46786661593870704,2024-11-04 08:09:32,0.44252486388601664,True,False,True,False,False,False
AC00470,0.41160590978971784,2023-05-26 17:32:29,1,24,177,95,2,0.16129032258064518,3,0.6448275862068966,0.0,0.05945657449145446,2024-11-04 08:10:46,0.3956711117042051,True,False,True,True,True,False
AC00451,0.2116215441540506,2023-10-02 16:41:51,0,24,277,65,1,0.6612903225806451,1,0.32068965517241377,0.0,0.2821243094925367,2024-11-04 08:07:41,0.7498771471903969,False,False,True,True,True,True
AC00192,0.39979675326367353,2023-09-07 16:28:19,1,13,57,20,0,0.6129032258064516,0,0.058620689655172406,0.0,0.8535532650298386,2024-11-04 08:08:55,0.6811868266439809,False,False,True,True,True,False
AC00378,0.0022513484639237044,2023-10-19 16:13:30,0,1,158,98,2,0.04838709677419356,3,0.43103448275862066,0.0,0.047724837565219266,2024-11-04 08:06:26,0.7965157261609521,False,False,True,False,False,True
AC00143,0.23324908148109544,2023-08-15 16:22:06,0,1,573,29,1,0.5645161290322581,0,0.2689655172413793,0.0,0.8853976072714856,2024-11-04 08:07:29,0.618008519638505,True,False,True,False,False,True
AC00499,0.025749798056127367,2023-02-20 18:48:52,1,1,543,29,2,0.04838709677419356,3,0.4689655172413793,0.0,0.0498556807472605,2024-11-04 08:08:23,0.1349051478402714,False,False,True,False,False,True
AC00168,0.040425254709852254,2023-12-27 16:40:01,0,18,308,66,1,0.5,1,0.4689655172413793,0.0,0.1593279172721981,2024-11-04 08:10:31,0.9860660643745225,False,False,True,True,True,True
AC00085,0.3661620241290356,2023-06-07 17:06:21,1,42,340,32,0,0.016129032258064557,3,0.6,0.0,0.07637762036575219,2024-11-04 08:11:14,0.42857821304640087,True,False,True,False,False,True
AC00144,0.06946869218542355,2023-01-24 18:43:06,1,1,402,70,2,0.11290322580645162,3,0.5758620689655173,0.0,0.045882364012545765,2024-11-04 08:06:58,0.06074172230817876,False,False,True,False,False,False
AC00185,0.4522448341454517,2023-01-12 16:35:36,0,36,249,23,2,0.5,1,0.3758620689655172,0.0,0.25743408838226656,2024-11-04 08:09:57,0.027535018732848027,True,False,True,True,True,True
AC00338,0.02741746358495974,2023-03-31 17:25:22,1,16,52,54,1,0.09677419354838712,3,0.2068965517241379,0.0,0.05778887041112503,2024-11-04 08:11:49,0.24185230534938262,False,False,True,False,False,True
AC00384,0.09314954269484325,2023-09-06 16:01:35,1,15,566,52,0,0.967741935483871,2,0.38275862068965516,0.0,0.48462431957539087,2024-11-04 08:10:18,0.6783867139744684,False,False,True,False,False,True
AC00336,0.6086979180238163,2023-06-12 16:25:21,0,30,677,4,2,0.8870967741935485,2,0.09310344827586207,0.0,0.08634216905047747,2024-11-04 08:09:53,0.44223502057973296,True,False,True,True,True,False
AC00003,0.2000416916382208,2023-05-15 16:35:43,1,13,282,31,0,0.6451612903225806,2,0.006896551724137931,0.0,0.5243937851975635,2024-11-04 08:06:36,0.36535943987192976,False,False,True,False,False,True
AC00378,0.11848242436876254,2023-08-07 16:16:26,1,15,158,24,2,0.8548387096774193,2,0.17586206896551726,0.0,0.2893127123281041,2024-11-04 08:07:41,0.5960254402189915,False,False,True,False,False,False
AC00217,0.021142872032727935,2023-08-16 16:40:51,1,16,607,39,0,0.4838709677419355,1,0.04827586206896552,0.0,0.25831398545649115,2024-11-04 08:12:04,0.620782025722433,False,False,True,True,True,False
AC00280,0.010162336816322276,2023-03-31 17:50:09,1,26,601,36,0,0.03225806451612906,3,0.7931034482758621,0.0,0.09557134157080115,2024-11-04 08:10:08,0.24190278474951188,False,False,True,True,True,True
AC00184,0.2522239883263413,2023-05-29 16:40:15,1,33,295,18,1,0.7903225806451613,0,0.23103448275862065,0.0,0.5337896609068923,2024-11-04 08:06:44,0.40381863946763685,True,False,True,True,False,True
AC00456,0.2576543242046017,2023-06-19 16:59:35,1,15,483,8,2,0.24193548387096775,0,0.3448275862068965,0.0,0.36504503002673977,2024-11-04 08:06:25,0.4615323288928732,False,False,True,False,False,False
AC00151,0.1569742293561248,2023-01-26 16:13:15,1,7,29,39,1,0.04838709677419356,3,0.9689655172413792,0.0,0.0308857989048676,2024-11-04 08:09:25,0.06594421574895604,False,False,True,True,True,False
AC00366,0.103619355343044,2023-05-19 16:54:16,1,11,643,77,2,0.8387096774193548,0,0.27241379310344827,0.0,0.10467817546048397,2024-11-04 08:08:46,0.37637663252621056,False,False,True,True,True,False
AC00383,0.020163118534538917,2023-10-18 16:44:17,1,20,649,99,2,0.14516129032258068,1,0.13793103448275862,0.0,0.04236613666703862,2024-11-04 08:08:49,0.7938234067192975,False,False,True,True,True,False
AC00076,0.26874429997133703,2023-12-22 16:42:33,1,37,588,48,0,0.1774193548387097,1,0.09310344827586207,0.0,0.08662112801594975,2024-11-04 08:11:10,0.9723372251530966,True,False,True,False,False,False
AC00290,0.021716132058264063,2023-02-13 16:44:18,1,14,582,54,0,0.4838709677419355,1,0.43448275862068964,0.0,0.33475143075700725,2024-11-04 08:06:24,0.11544594306311473,False,False,True,False,False,True
AC00347,0.07169919483023686,2023-11-13 16:03:01,1,29,536,68,0,0.14516129032258068,3,0.2517241379310345,0.0,0.060436627917137775,2024-11-04 08:09:26,0.8651521659874569,False,False,True,False,False,False
AC00034,0.04955572348020949,2023-07-26 16:27:19,1,6,336,31,2,0.04838709677419356,3,0.41724137931034483,0.0,0.10342655716238909,2024-11-04 08:07:22,0.5630889667321362,False,False,True,False,False,False
AC00373,0.04840399197435964,2023-01-02 16:47:11,1,22,604,91,2,0.7903225806451613,2,0.48620689655172417,0.0,0.3611389323198496,2024-11-04 08:07:53,9.619059495658e-05,False,False,True,False,False,False
AC00382,0.7439091122286786,2023-01-24 17:26:34,1,27,14,85,1,0.7419354838709677,0,0.5137931034482759,0.0,0.1094332494887993,2024-11-04 08:09:30,0.06059091986849796,True,False,True,False,False,False
AC00463,0.041206972926492426,2023-12-06 16:10:00,0,19,152,25,2,0.532258064516129,0,0.34137931034482755,0.0,0.9879079690846249,2024-11-04 08:07:06,0.9283391193385468,False,False,True,True,False,True
AC00030,0.039935377960757745,2023-05-10 17:49:57,1,6,651,10,0,0.5967741935483871,0,0.4206896551724138,0.0,0.48888466155891686,2024-11-04 08:10:31,0.3517611223236341,False,False,True,False,False,False
AC00431,0.12166141178309925,2023-03-13 17:30:20,1,17,435,39,2,0.016129032258064557,3,0.9896551724137931,0.0,0.07600657133216016,2024-11-04 08:12:09,0.19242438985329713,False,False,True,False,False,False
AC00243,0.007639992703963311,2023-05-22 16:51:28,1,19,504,43,1,0.12903225806451613,1,0.3793103448275862,0.0,0.4375965433287132,2024-11-04 08:07:33,0.3846130714245046,False,False,True,False,False,False
AC00499,0.12607030252494983,2023-06-08 16:28:29,1,17,427,31,0,0.6774193548387097,0,0.4724137931034483,0.0,0.05259687270194949,2024-11-04 08:10:41,0.43125352588914545,False,False,True,False,False,False
AC00065,0.06395497303072152,2023-07-24 16:15:58,1,17,253,19,2,0.9838709677419355,2,0.7517241379310345,0.0,0.3330528059238785,2024-11-04 08:09:50,0.5575696419430665,False,False,True,False,False,False
AC00492,0.06727466972405345,2023-08-28 16:31:48,1,19,611,39,0,0.5483870967741935,1,0.41379310344827586,0.0,0.47494477956864206,2024-11-04 08:09:41,0.6537271455549025,False,False,True,False,False,False
