TransactionID,TransactionAmount,TransactionDate,R1_HighAmount,AccountID,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,R2_HighLoginAttempts,PreviousTransactionDate_calc,TimeSinceLastTxn,TxnCount2Min,R3_VeryFrequent,R4_SuspiciousDevice,R5_SuspiciousLocation,R6_HighAmountSuspiciousContext,R7_SuspiciousMerchant,R8_CompositeRule,Fraud_Label
TX001361,7.86,2023-10-16 16:47:15,0,AC00391,Credit,Sacramento,D000065,201.113.165.203,M053,Branch,76,Retired,91,1,3621.98,2024-11-04 08:07:51,0,,-1.0,1,0,0,0,0,0,0,0
TX000221,131.56,2023-10-19 16:42:37,0,AC00391,Debit,Charlotte,D000203,27.215.118.94,M014,Branch,44,Doctor,42,1,5873.54,2024-11-04 08:07:12,0,2023-10-16 16:47:15,258922.0,1,0,0,0,0,0,0,0
TX002059,328.39,2023-11-09 16:47:01,0,AC00391,Debit,New York,D000396,110.150.1.201,M013,ATM,41,Engineer,108,1,2523.83,2024-11-04 08:11:57,0,2023-10-19 16:42:37,1814664.0,1,0,0,0,0,0,0,0
TX000013,494.52,2023-06-07 17:21:28,0,AC00392,Credit,Mesa,D000032,210.98.198.143,M057,Branch,24,Student,111,1,1620.02,2024-11-04 08:08:38,0,,-1.0,1,0,0,0,0,0,0,0
TX000479,334.89,2023-07-20 18:23:13,0,AC00392,Debit,Fort Worth,D000697,32.13.122.242,M040,Online,21,Student,260,1,1661.68,2024-11-04 08:08:44,0,2023-06-07 17:21:28,3718905.0,1,0,0,0,0,0,0,0
TX002354,34.93,2023-10-16 16:11:52,0,AC00392,Debit,Columbus,D000434,172.111.76.65,M056,Branch,31,Engineer,72,1,2810.37,2024-11-04 08:11:12,0,2023-07-20 18:23:13,7595319.0,1,0,0,0,0,0,0,0
TX000631,339.35,2023-02-03 16:08:47,0,AC00393,Credit,Boston,D000099,197.23.128.119,M084,ATM,78,Retired,70,1,5002.7,2024-11-04 08:08:17,0,,-1.0,1,0,0,0,0,0,0,0
TX000006,92.15,2023-04-03 17:15:01,0,AC00393,Debit,Oklahoma City,D000579,117.67.192.211,M054,ATM,18,Student,172,1,781.68,2024-11-04 08:06:36,0,2023-02-03 16:08:47,5101574.0,1,0,0,0,0,0,0,0
TX001166,161.1,2023-04-10 17:28:48,0,AC00393,Credit,Miami,D000001,117.67.192.211,M002,ATM,19,Student,104,1,239.12,2024-11-04 08:10:34,0,2023-04-03 17:15:01,605627.0,1,0,0,0,0,0,0,0
TX001565,28.38,2023-05-18 16:24:16,0,AC00393,Debit,Sacramento,D000700,149.84.108.18,M083,Branch,55,Doctor,98,1,173.7,2024-11-04 08:08:56,0,2023-04-10 17:28:48,3279328.0,1,0,0,0,0,0,0,0
TX001695,392.05,2023-06-19 16:32:01,1,AC00393,Debit,Denver,D000411,32.169.88.41,M099,ATM,60,Engineer,172,1,4383.69,2024-11-04 08:06:25,0,2023-05-18 16:24:16,2765265.0,1,0,0,0,0,0,0,1
TX000666,152.18,2023-08-07 16:57:22,0,AC00393,Credit,Los Angeles,D000637,40.244.94.218,M093,Online,39,Engineer,176,4,2459.84,2024-11-04 08:10:50,1,2023-06-19 16:32:01,4235121.0,1,0,0,0,0,0,0,1
TX001479,373.52,2023-09-25 16:23:23,0,AC00393,Debit,Colorado Springs,D000673,219.31.152.129,M026,ATM,35,Engineer,235,1,6430.41,2024-11-04 08:11:16,0,2023-08-07 16:57:22,4231561.0,1,0,0,0,0,0,0,0
TX001859,134.92,2023-10-31 16:46:18,0,AC00393,Debit,Los Angeles,D000636,125.225.212.244,M021,Online,19,Student,101,1,1081.97,2024-11-04 08:09:40,0,2023-09-25 16:23:23,3111775.0,1,0,0,0,0,0,0,0
TX000239,33.06,2023-01-17 16:03:41,0,AC00394,Credit,Fort Worth,D000417,63.67.150.226,M045,Online,53,Retired,170,1,1540.87,2024-11-04 08:06:43,0,,-1.0,1,0,0,0,0,0,0,0
TX001874,36.74,2023-02-06 17:21:37,1,AC00394,Debit,Tucson,D000062,187.52.200.18,M094,Branch,33,Doctor,133,1,6217.58,2024-11-04 08:07:57,0,2023-01-17 16:03:41,1732676.0,1,0,0,0,0,0,0,1
TX001028,451.15,2023-02-27 16:47:50,1,AC00394,Debit,Colorado Springs,D000245,201.114.165.141,M094,ATM,46,Engineer,175,1,1356.47,2024-11-04 08:10:45,0,2023-02-06 17:21:37,1812373.0,1,0,0,0,0,0,0,1
TX001665,270.36,2023-03-03 16:57:11,0,AC00394,Debit,Oklahoma City,D000037,89.6.100.149,M044,ATM,25,Student,37,1,1783.04,2024-11-04 08:07:51,0,2023-02-27 16:47:50,346161.0,1,0,0,0,0,0,0,0
TX000732,230.32,2023-05-15 18:15:33,0,AC00394,Debit,Las Vegas,D000272,49.174.157.140,M015,Branch,35,Engineer,56,1,791.46,2024-11-04 08:08:34,0,2023-03-03 16:57:11,6311902.0,1,0,0,0,0,0,0,0
TX002101,139.52,2023-09-22 18:02:42,0,AC00394,Debit,Portland,D000504,216.79.134.201,M025,Branch,23,Student,31,1,1570.22,2024-11-04 08:08:00,0,2023-05-15 18:15:33,11231229.0,1,0,0,0,0,0,0,0
TX002141,519.62,2023-11-23 17:42:11,1,AC00394,Credit,Washington,D000046,51.250.46.149,M026,Online,71,Retired,40,1,4159.33,2024-11-04 08:06:37,0,2023-09-22 18:02:42,5355569.0,1,0,0,0,0,0,0,1
TX000730,371.47,2023-05-30 16:15:10,0,AC00395,Credit,Milwaukee,D000661,32.71.250.58,M097,Branch,24,Student,58,1,1187.04,2024-11-04 08:07:09,0,,-1.0,1,0,0,0,0,0,0,0
TX000955,391.66,2023-07-10 17:29:39,0,AC00395,Debit,Fresno,D000271,119.163.214.161,M062,Branch,50,Engineer,103,1,2406.31,2024-11-04 08:06:44,0,2023-05-30 16:15:10,3546869.0,1,0,0,0,0,0,0,0
TX000070,189.12,2023-11-13 16:42:28,0,AC00395,Credit,Indianapolis,D000684,125.89.163.224,M040,Branch,32,Engineer,103,1,977.01,2024-11-04 08:08:42,0,2023-07-10 17:29:39,10883569.0,1,0,0,0,0,0,0,0
TX002346,76.21,2023-01-10 16:41:42,0,AC00396,Debit,Los Angeles,D000275,40.198.240.246,M055,Branch,22,Student,69,1,664.93,2024-11-04 08:10:44,0,,-1.0,1,0,0,0,0,0,0,0
TX001870,145.77,2023-04-05 16:08:13,1,AC00396,Debit,Memphis,D000175,158.129.49.240,M040,ATM,68,Retired,237,1,5294.98,2024-11-04 08:11:25,0,2023-01-10 16:41:42,7341991.0,1,0,0,0,0,0,0,1
TX000113,254.37,2023-04-20 18:26:50,1,AC00396,Credit,Dallas,D000477,143.212.47.226,M012,Online,51,Engineer,174,1,8849.26,2024-11-04 08:06:56,0,2023-04-05 16:08:13,1304317.0,1,0,0,0,0,0,0,1
TX001304,91.84,2023-07-05 17:21:56,0,AC00396,Credit,Mesa,D000292,28.120.130.118,M023,Branch,67,Retired,80,1,1712.41,2024-11-04 08:08:32,0,2023-04-20 18:26:50,6562506.0,1,0,0,0,0,0,0,0
TX002271,789.8,2023-07-10 16:04:39,1,AC00396,Debit,Jacksonville,D000271,63.82.133.139,M038,ATM,40,Doctor,94,1,13948.09,2024-11-04 08:07:32,0,2023-07-05 17:21:56,427363.0,1,0,0,0,0,0,0,1
TX000191,1422.55,2023-07-10 17:49:18,1,AC00396,Debit,Washington,D000569,188.124.181.12,M072,Branch,79,Retired,165,1,5674.32,2024-11-04 08:06:50,0,2023-07-10 16:04:39,6279.0,1,0,0,0,0,0,0,1
TX001831,198.92,2023-10-23 16:47:56,0,AC00396,Debit,Milwaukee,D000301,4.101.189.38,M020,Online,36,Engineer,100,1,2854.66,2024-11-04 08:10:19,0,2023-07-10 17:49:18,9068318.0,1,0,0,0,0,0,0,0
TX001469,307.24,2023-11-02 16:05:49,0,AC00396,Debit,San Jose,D000584,17.87.7.140,M096,ATM,19,Student,136,2,1670.72,2024-11-04 08:09:50,1,2023-10-23 16:47:56,861473.0,1,0,0,0,0,0,0,1
TX000861,233.44,2023-01-20 16:23:48,0,AC00397,Debit,Chicago,D000334,37.213.85.222,M037,Online,20,Student,297,1,1691.88,2024-11-04 08:07:54,0,,-1.0,1,0,0,0,0,0,0,0
TX001815,18.3,2023-02-13 16:21:46,0,AC00397,Debit,Mesa,D000315,168.55.35.243,M011,Online,48,Engineer,155,1,3733.52,2024-11-04 08:08:03,0,2023-01-20 16:23:48,2073478.0,1,0,0,0,0,0,0,0
TX001486,71.9,2023-02-20 16:28:39,0,AC00397,Debit,Los Angeles,D000553,136.172.149.77,M013,Branch,29,Doctor,51,1,10619.35,2024-11-04 08:12:07,0,2023-02-13 16:21:46,605213.0,1,0,0,0,0,0,0,0
TX000108,756.59,2023-03-06 16:47:02,1,AC00397,Debit,Sacramento,D000028,174.61.77.54,M012,Branch,27,Student,17,1,420.65,2024-11-04 08:11:40,0,2023-02-20 16:28:39,1210703.0,1,0,0,0,0,0,0,1
TX000835,193.82,2023-04-20 17:52:46,0,AC00397,Debit,Kansas City,D000531,16.128.130.153,M042,Branch,37,Engineer,176,1,3886.77,2024-11-04 08:12:09,0,2023-03-06 16:47:02,3891944.0,1,0,0,0,0,0,0,0
TX000361,466.85,2023-07-17 16:57:14,0,AC00397,Debit,Austin,D000016,136.104.90.223,M007,Branch,56,Retired,165,1,5422.53,2024-11-04 08:09:35,0,2023-04-20 17:52:46,7599868.0,1,0,0,0,0,0,0,0
TX000145,113.02,2023-09-25 16:54:22,0,AC00397,Credit,Jacksonville,D000369,33.212.169.157,M019,Branch,69,Retired,166,1,6077.96,2024-11-04 08:07:21,0,2023-07-17 16:57:14,6047828.0,1,0,0,0,0,0,0,0
TX001454,142.78,2023-05-09 16:40:52,0,AC00398,Debit,San Diego,D000499,80.75.92.66,M021,Branch,68,Doctor,150,1,11705.88,2024-11-04 08:12:22,0,,-1.0,1,0,0,0,0,0,0,0
TX001783,418.02,2023-06-06 17:56:44,1,AC00398,Debit,Los Angeles,D000170,57.141.198.111,M017,ATM,46,Doctor,110,1,11011.86,2024-11-04 08:06:33,0,2023-05-09 16:40:52,2423752.0,1,0,0,0,0,0,0,1
TX001768,473.2,2023-08-07 16:02:07,1,AC00398,Debit,Houston,D000116,120.170.93.69,M054,Online,34,Doctor,173,1,248.52,2024-11-04 08:10:30,0,2023-06-06 17:56:44,5349923.0,1,0,0,0,0,0,0,1
TX000605,175.07,2023-09-04 17:46:20,0,AC00398,Debit,Colorado Springs,D000379,147.125.143.41,M091,Branch,26,Student,169,1,1040.25,2024-11-04 08:08:15,0,2023-08-07 16:02:07,2425453.0,1,0,0,0,0,0,0,0
TX001275,1159.39,2023-10-12 16:29:49,1,AC00398,Debit,Oklahoma City,D000294,173.135.78.201,M091,Online,41,Doctor,150,1,6499.53,2024-11-04 08:06:27,0,2023-09-04 17:46:20,3278609.0,1,0,0,0,0,0,0,1
TX001219,285.26,2023-11-01 16:09:05,0,AC00398,Debit,Atlanta,D000137,64.57.44.102,M062,ATM,28,Student,93,1,167.72,2024-11-04 08:11:15,0,2023-10-12 16:29:49,1726756.0,1,0,0,0,0,0,0,0
TX000472,206.46,2023-11-27 18:26:02,0,AC00398,Debit,Virginia Beach,D000620,110.150.1.201,M013,ATM,65,Retired,279,1,3984.38,2024-11-04 08:06:44,0,2023-11-01 16:09:05,2254617.0,1,0,0,0,0,0,0,0
TX002175,16.52,2023-01-04 17:00:58,0,AC00399,Credit,Boston,D000269,165.35.58.173,M093,Online,25,Student,135,1,835.53,2024-11-04 08:07:28,0,,-1.0,1,0,0,0,0,0,0,0
TX000783,300.61,2023-05-01 17:21:46,0,AC00399,Debit,El Paso,D000086,165.35.58.173,M006,Online,44,Doctor,51,1,7895.54,2024-11-04 08:11:56,0,2023-01-04 17:00:58,10110048.0,1,0,0,0,0,0,0,0
TX000870,267.55,2023-06-13 16:06:05,0,AC00399,Debit,Charlotte,D000138,170.99.15.217,M084,Online,46,Engineer,40,1,4330.04,2024-11-04 08:12:03,0,2023-05-01 17:21:46,3710659.0,1,0,0,0,0,0,0,0
TX001677,556.04,2023-07-10 16:41:50,0,AC00399,Debit,Denver,D000190,43.98.242.106,M022,ATM,72,Retired,27,1,5200.04,2024-11-04 08:07:38,0,2023-06-13 16:06:05,2334945.0,1,0,0,0,0,0,0,0
TX002259,65.01,2023-10-24 17:28:18,0,AC00399,Credit,Austin,D000697,93.115.61.201,M004,Online,29,Doctor,67,1,10235.19,2024-11-04 08:09:26,0,2023-07-10 16:41:50,9161188.0,1,0,0,0,0,0,0,0
TX000414,135.03,2023-02-24 17:00:26,0,AC00400,Debit,San Francisco,D000029,74.58.165.67,M097,ATM,23,Student,180,1,1278.0,2024-11-04 08:08:18,0,,-1.0,1,0,0,0,0,0,0,0
TX000486,188.99,2023-06-08 16:43:06,0,AC00400,Debit,Oklahoma City,D000551,200.136.146.93,M065,Branch,58,Engineer,92,1,7315.34,2024-11-04 08:07:32,0,2023-02-24 17:00:26,8984560.0,1,0,0,0,0,0,0,0
TX000244,78.33,2023-07-31 16:13:12,0,AC00400,Credit,Memphis,D000191,85.240.254.83,M069,Online,56,Engineer,189,1,7255.33,2024-11-04 08:08:18,0,2023-06-08 16:43:06,4577406.0,1,0,0,0,0,0,0,0
TX001504,64.58,2023-12-04 18:06:30,0,AC00400,Debit,El Paso,D000647,21.190.11.223,M056,Branch,55,Retired,173,1,6292.29,2024-11-04 08:11:27,0,2023-07-31 16:13:12,10893198.0,1,0,0,0,0,0,0,0
TX002244,347.63,2023-12-13 16:41:13,0,AC00400,Credit,Chicago,D000561,166.79.195.157,M025,Online,25,Student,272,1,1400.04,2024-11-04 08:08:39,0,2023-12-04 18:06:30,772483.0,1,0,0,0,0,0,0,0
TX000981,102.67,2023-05-10 17:41:59,0,AC00401,Debit,Albuquerque,D000097,215.97.143.157,M091,Branch,79,Retired,119,1,4656.94,2024-11-04 08:06:32,0,,-1.0,1,0,0,0,0,0,0,0
TX001803,223.76,2023-08-11 16:02:33,1,AC00401,Credit,Boston,D000441,1.98.25.114,M013,Branch,74,Retired,110,1,4102.23,2024-11-04 08:10:57,0,2023-05-10 17:41:59,8029234.0,1,0,0,0,0,0,0,1
TX000046,435.27,2023-10-04 17:49:29,1,AC00401,Debit,Chicago,D000297,197.162.55.147,M051,Branch,74,Retired,90,1,4673.28,2024-11-04 08:11:12,0,2023-08-11 16:02:33,4672016.0,1,0,0,0,0,0,0,1
TX000407,364.42,2023-10-10 17:07:27,0,AC00401,Debit,Colorado Springs,D000469,120.32.147.210,M078,ATM,51,Engineer,146,1,8119.73,2024-11-04 08:09:16,0,2023-10-04 17:49:29,515878.0,1,0,0,0,0,0,0,0
TX000231,523.74,2023-11-02 16:36:37,1,AC00401,Debit,Oklahoma City,D000551,216.151.64.40,M099,ATM,43,Doctor,159,1,13498.55,2024-11-04 08:06:52,0,2023-10-10 17:07:27,1985350.0,1,0,0,0,0,0,0,1
TX001183,11.67,2023-11-13 16:30:21,0,AC00401,Debit,Fort Worth,D000017,43.98.242.106,M078,Branch,76,Retired,105,1,7458.63,2024-11-04 08:10:20,0,2023-11-02 16:36:37,950024.0,1,0,0,0,0,0,0,0
TX000558,770.65,2023-07-05 17:49:26,0,AC00402,Debit,Jacksonville,D000119,161.161.26.115,M016,Online,31,Doctor,137,1,7198.8,2024-11-04 08:09:01,0,,-1.0,1,0,0,0,0,0,0,0
TX000918,330.61,2023-07-06 16:04:39,0,AC00402,Credit,Nashville,D000648,186.54.68.246,M099,Branch,64,Retired,113,1,2525.25,2024-11-04 08:10:34,0,2023-07-05 17:49:26,80113.0,1,0,0,0,0,0,0,0
TX002144,75.77,2023-08-07 17:48:31,0,AC00402,Debit,Charlotte,D000172,218.83.2.94,M090,Branch,51,Engineer,148,1,8361.7,2024-11-04 08:09:47,0,2023-07-06 16:04:39,2771032.0,1,0,0,0,0,0,0,0
TX001832,137.81,2023-10-26 16:52:14,0,AC00402,Debit,Detroit,D000260,145.76.10.8,M067,Branch,58,Engineer,44,1,2631.47,2024-11-04 08:07:40,0,2023-08-07 17:48:31,6908623.0,1,0,0,0,0,0,0,0
TX001639,128.4,2023-03-20 17:17:27,0,AC00403,Debit,Tucson,D000514,48.31.196.24,M065,ATM,69,Retired,31,1,2610.64,2024-11-04 08:11:44,0,,-1.0,1,0,0,0,0,0,0,0
TX000277,167.14,2023-04-24 18:33:29,1,AC00403,Debit,Denver,D000231,125.89.163.224,M049,Online,76,Retired,20,1,3877.73,2024-11-04 08:06:26,0,2023-03-20 17:17:27,3028562.0,1,0,0,0,0,0,0,1
TX000628,22.81,2023-05-29 17:53:03,0,AC00403,Debit,New York,D000065,81.102.230.41,M083,Online,62,Retired,75,1,3634.76,2024-11-04 08:07:59,0,2023-04-24 18:33:29,3021574.0,1,0,0,0,0,0,0,0
TX001087,79.43,2023-07-24 17:30:24,0,AC00403,Debit,Dallas,D000393,143.212.47.226,M009,ATM,74,Retired,72,1,6579.37,2024-11-04 08:07:37,0,2023-05-29 17:53:03,4837041.0,1,0,0,0,0,0,0,0
TX001342,395.27,2023-08-07 16:38:52,1,AC00403,Credit,Miami,D000045,150.83.4.238,M085,Online,18,Student,167,1,1764.08,2024-11-04 08:08:21,0,2023-07-24 17:30:24,1206508.0,1,0,0,0,0,0,0,1
TX000141,6.0,2023-10-23 18:38:15,0,AC00403,Debit,Chicago,D000556,18.72.115.111,M090,Online,30,Doctor,246,1,5442.76,2024-11-04 08:09:43,0,2023-08-07 16:38:52,6659963.0,1,0,0,0,0,0,0,0
TX000860,154.24,2023-11-06 16:19:31,0,AC00403,Debit,Mesa,D000129,219.98.242.240,M049,ATM,61,Retired,82,1,6109.55,2024-11-04 08:08:33,0,2023-10-23 18:38:15,1201276.0,1,0,0,0,0,0,0,0
TX001318,27.28,2023-12-25 16:30:45,0,AC00403,Debit,Atlanta,D000082,193.108.17.115,M070,ATM,29,Doctor,96,1,10668.24,2024-11-04 08:09:42,0,2023-11-06 16:19:31,4234274.0,1,0,0,0,0,0,0,0
TX000897,79.76,2023-04-03 16:25:35,0,AC00404,Debit,Kansas City,D000110,221.169.49.152,M043,Online,68,Doctor,115,1,10278.75,2024-11-04 08:08:14,0,,-1.0,1,0,0,0,0,0,0,0
TX002210,127.78,2023-04-25 16:41:32,0,AC00404,Debit,Miami,D000586,112.196.12.19,M050,ATM,20,Student,170,1,1046.66,2024-11-04 08:10:26,0,2023-04-03 16:25:35,1901757.0,1,0,0,0,0,0,0,0
TX001197,63.98,2023-10-30 16:01:43,0,AC00404,Debit,Baltimore,D000150,182.225.2.156,M026,Online,54,Doctor,258,1,7954.12,2024-11-04 08:06:53,0,2023-04-25 16:41:32,16240811.0,1,0,0,0,0,0,0,0
TX000037,78.13,2023-11-21 16:58:44,0,AC00404,Debit,Milwaukee,D000250,33.28.138.82,M028,Branch,26,Student,145,1,900.61,2024-11-04 08:12:18,0,2023-10-30 16:01:43,1904221.0,1,0,0,0,0,0,0,0
TX001604,109.43,2023-01-11 18:07:25,0,AC00405,Debit,Denver,D000670,33.212.169.157,M054,ATM,70,Retired,140,1,1983.65,2024-11-04 08:09:49,0,,-1.0,1,0,0,0,0,0,0,0
TX001414,362.68,2023-01-16 18:02:19,1,AC00405,Credit,Miami,D000280,172.111.76.65,M014,ATM,63,Retired,137,1,2040.77,2024-11-04 08:06:30,0,2023-01-11 18:07:25,431694.0,1,0,0,0,0,0,0,1
TX000040,335.63,2023-01-24 17:17:20,0,AC00405,Debit,Oklahoma City,D000038,49.20.211.229,M040,Online,55,Retired,216,1,1019.39,2024-11-04 08:07:32,0,2023-01-16 18:02:19,688501.0,1,0,0,0,0,0,0,0
TX001756,247.93,2023-08-14 18:08:27,0,AC00405,Debit,Indianapolis,D000082,3.102.127.165,M100,Branch,37,Engineer,79,1,9801.48,2024-11-04 08:09:24,0,2023-01-24 17:17:20,17455867.0,1,0,0,0,0,0,0,0
TX001371,512.95,2023-10-16 17:08:36,1,AC00405,Debit,Columbus,D000335,6.234.101.35,M066,Branch,57,Engineer,143,1,9584.52,2024-11-04 08:10:05,0,2023-08-14 18:08:27,5439609.0,1,0,0,0,0,0,0,1
TX000139,997.43,2023-11-22 16:07:19,1,AC00405,Debit,Seattle,D000661,100.4.40.132,M067,Online,69,Doctor,118,1,6810.05,2024-11-04 08:08:25,0,2023-10-16 17:08:36,3193123.0,1,0,0,0,0,0,0,1
TX000081,183.71,2023-06-19 18:22:10,0,AC00406,Debit,Denver,D000488,86.103.2.29,M074,ATM,38,Engineer,102,1,552.52,2024-11-04 08:09:51,0,,-1.0,1,0,0,0,0,0,0,0
TX001974,584.41,2023-01-02 16:51:47,0,AC00407,Debit,Las Vegas,D000326,124.180.225.109,M051,ATM,23,Student,41,1,4475.22,2024-11-04 08:11:29,0,,-1.0,1,0,0,0,0,0,0,0
TX000450,689.29,2023-01-06 17:30:07,1,AC00407,Debit,El Paso,D000286,166.41.54.117,M034,ATM,22,Student,100,1,168.84,2024-11-04 08:07:49,0,2023-01-02 16:51:47,347900.0,1,0,0,0,0,0,0,1
TX001049,122.45,2023-01-16 16:50:13,0,AC00407,Debit,New York,D000505,119.43.28.203,M065,Branch,46,Doctor,98,1,7255.49,2024-11-04 08:07:54,0,2023-01-06 17:30:07,861606.0,1,0,0,0,0,0,0,0
TX001535,872.72,2023-04-24 16:47:17,1,AC00407,Debit,Washington,D000559,216.79.134.201,M033,Online,22,Student,288,1,503.01,2024-11-04 08:10:49,0,2023-01-16 16:50:13,8467024.0,1,0,0,0,0,0,0,1
TX002441,219.44,2023-07-20 18:13:07,0,AC00407,Debit,Washington,D000685,60.89.202.192,M003,Online,42,Engineer,23,1,4207.27,2024-11-04 08:09:38,0,2023-04-24 16:47:17,7521950.0,1,0,0,0,0,0,0,0
TX002499,43.1,2023-10-04 18:25:44,0,AC00407,Debit,Denver,D000254,65.124.242.67,M092,Branch,25,Student,102,1,6944.9,2024-11-04 08:07:24,0,2023-07-20 18:13:07,6567157.0,1,0,0,0,0,0,0,0
TX000540,186.69,2023-12-29 16:38:21,0,AC00407,Debit,New York,D000546,162.151.179.167,M015,Branch,30,Engineer,54,1,8602.22,2024-11-04 08:08:12,0,2023-10-04 18:25:44,7423957.0,1,0,0,0,0,0,0,0
TX002297,308.23,2023-04-17 16:12:22,0,AC00408,Debit,Las Vegas,D000008,198.73.211.114,M058,ATM,60,Retired,23,1,4150.63,2024-11-04 08:11:35,0,,-1.0,1,0,0,0,0,0,0,0
TX001740,248.15,2023-06-15 16:41:00,0,AC00408,Debit,Milwaukee,D000043,201.113.165.203,M018,ATM,75,Retired,202,1,2649.23,2024-11-04 08:08:53,0,2023-04-17 16:12:22,5099318.0,1,0,0,0,0,0,0,0
TX001994,568.68,2023-04-25 18:47:16,0,AC00409,Debit,Houston,D000283,189.248.139.91,M075,ATM,72,Retired,101,1,2940.04,2024-11-04 08:08:39,0,,-1.0,1,0,0,0,0,0,0,0
TX001283,76.02,2023-07-12 16:58:17,0,AC00409,Credit,Albuquerque,D000644,181.223.246.123,M087,Online,34,Doctor,189,1,14765.41,2024-11-04 08:11:51,0,2023-04-25 18:47:16,6732661.0,1,0,0,0,0,0,0,0
TX001608,122.81,2023-10-24 16:12:19,0,AC00409,Debit,San Jose,D000419,136.162.111.135,M010,Branch,52,Doctor,12,1,8450.84,2024-11-04 08:09:37,0,2023-07-12 16:58:17,8982842.0,1,0,0,0,0,0,0,0
TX001948,354.96,2023-11-29 16:27:38,0,AC00409,Debit,Fort Worth,D000282,5.50.152.168,M014,Online,69,Doctor,96,1,6712.94,2024-11-04 08:08:19,0,2023-10-24 16:12:19,3111319.0,1,0,0,0,0,0,0,0
TX001353,192.23,2023-12-28 16:34:52,0,AC00409,Debit,Albuquerque,D000117,167.164.55.0,M058,Online,54,Engineer,39,3,2610.67,2024-11-04 08:06:41,1,2023-11-29 16:27:38,2506034.0,1,0,0,0,0,0,0,1
TX001171,124.98,2023-02-21 16:52:16,0,AC00410,Debit,Washington,D000424,40.192.99.27,M062,ATM,24,Student,78,1,642.0,2024-11-04 08:08:27,0,,-1.0,1,0,0,0,0,0,0,0
TX001399,282.65,2023-03-08 17:42:36,0,AC00410,Debit,Fort Worth,D000626,135.73.131.111,M012,ATM,35,Doctor,161,1,13801.15,2024-11-04 08:08:51,0,2023-02-21 16:52:16,1299020.0,1,0,0,0,0,0,0,0
TX001284,170.19,2023-07-07 17:40:58,0,AC00410,Credit,Los Angeles,D000255,110.150.1.201,M077,Branch,27,Student,156,5,745.87,2024-11-04 08:12:16,1,2023-03-08 17:42:36,10454302.0,1,0,0,0,0,0,0,1
TX001600,704.69,2023-07-18 17:22:49,0,AC00410,Debit,Las Vegas,D000451,50.202.8.53,M089,Online,51,Retired,150,1,3267.84,2024-11-04 08:10:51,0,2023-07-07 17:40:58,949311.0,1,0,0,0,0,0,0,0
TX000379,295.5,2023-11-23 18:00:00,0,AC00410,Debit,Mesa,D000445,137.135.250.168,M095,ATM,59,Retired,36,1,6280.66,2024-11-04 08:07:08,0,2023-07-18 17:22:49,11061431.0,1,0,0,0,0,0,0,0
TX000803,362.27,2023-05-11 16:36:38,0,AC00411,Debit,Jacksonville,D000073,69.160.14.157,M051,ATM,80,Retired,47,1,6003.59,2024-11-04 08:07:35,0,,-1.0,1,0,0,0,0,0,0,0
TX001205,359.42,2023-05-29 16:17:37,0,AC00411,Debit,Baltimore,D000567,23.163.145.195,M089,Branch,55,Doctor,30,1,1765.45,2024-11-04 08:06:42,0,2023-05-11 16:36:38,1554059.0,1,0,0,0,0,0,0,0
TX000396,826.23,2023-05-31 16:25:19,1,AC00411,Debit,Colorado Springs,D000056,153.178.166.93,M042,ATM,29,Doctor,209,1,7580.59,2024-11-04 08:07:32,0,2023-05-29 16:17:37,173262.0,1,0,0,0,0,0,0,1
TX001597,11.86,2023-09-05 16:43:36,0,AC00411,Debit,Sacramento,D000165,148.112.151.27,M054,Branch,31,Engineer,129,1,6782.61,2024-11-04 08:08:52,0,2023-05-31 16:25:19,8381897.0,1,0,0,0,0,0,0,0
TX000005,13.45,2023-10-16 17:51:24,0,AC00411,Credit,Atlanta,D000308,65.164.3.100,M091,Online,26,Student,198,1,7429.4,2024-11-04 08:06:39,0,2023-09-05 16:43:36,3546468.0,1,0,0,0,0,0,0,0
TX001702,111.55,2023-12-28 16:27:12,0,AC00411,Debit,Denver,D000632,81.156.221.124,M039,ATM,46,Doctor,101,1,12221.17,2024-11-04 08:08:09,0,2023-10-16 17:51:24,6302148.0,1,0,0,0,0,0,0,0
TX000852,227.5,2023-03-13 16:59:33,0,AC00412,Debit,Sacramento,D000227,134.140.85.231,M055,Online,34,Doctor,277,1,11505.35,2024-11-04 08:11:35,0,,-1.0,1,0,0,0,0,0,0,0
TX002468,69.8,2023-05-02 16:01:04,0,AC00412,Credit,New York,D000361,125.225.212.244,M004,Branch,27,Student,138,1,136.77,2024-11-04 08:09:01,0,2023-03-13 16:59:33,4316491.0,1,0,0,0,0,0,0,0
TX001389,407.65,2023-08-07 17:17:34,0,AC00412,Debit,Denver,D000013,8.136.178.116,M095,ATM,25,Student,263,1,273.78,2024-11-04 08:08:37,0,2023-05-02 16:01:04,8385390.0,1,0,0,0,0,0,0,0
TX001152,438.59,2023-10-30 17:48:09,0,AC00412,Debit,San Jose,D000347,193.217.248.188,M035,Online,37,Engineer,103,1,8994.39,2024-11-04 08:09:32,0,2023-08-07 17:17:34,7259435.0,1,0,0,0,0,0,0,0
